# JPS / A* · MovingAI .scen 正确性报告   2026-07-04 22:42:47
构建配置（JPS.Core）：斜穿角=禁止
范围：movingai/ 全部，共 1354 个 .scen 文件，每个 全部用例
并行：每张图加载后用 8 线程（CPU 16 的 1/2）共享同一 JpsSystem 跑该图的用例（兼测 JPS 多线程安全）
原生库：JPS.Native.dll 已加载（G:\GitHub\JPS\x64\Release\JPS.Native.dll）→ 每条用例校验「C 版 JPS 路径 == C# 版 JPS 路径」

校验项：
  ① JPS 整数代价 == A* 整数代价（最优性）
  ② JPS 路径合法（相邻/可走/不切角）
  ③ JPS 真实长度 ≈ 官方最优
  ④ C 版 JPS == C# 版 JPS：compact path 与平滑路径均逐点严格一致（强一致）
  ⑤ 随机改图+还原致缓存失效后，冷重扫 == 热结果
列说明：
  n=用例数  pass=三项全过  jFail=JPS无解(A*有解)  subopt=JPS≠A*  inval=路径非法
  refL=比官方长  refS=比官方短  mism=C≠C#(compact 或平滑不一致)  cold=失效重扫≠热结果

------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
mapf-map/ht_chantry-even-25                      449     449      0       0      0      0      0      0      0
mapf-map/ht_chantry-even-3                       460     460      0       0      0      0      0      0      0
mapf-map/ht_chantry-even-4                       470     470      0       0      0      0      0      0      0
mapf-map/ht_chantry-even-5                       470     470      0       0      0      0      0      0      0
mapf-map/ht_chantry-even-6                       450     450      0       0      0      0      0      0      0
mapf-map/ht_chantry-even-7                       460     460      0       0      0      0      0      0      0
mapf-map/ht_chantry-even-8                       449     449      0       0      0      0      0      0      0
mapf-map/ht_chantry-even-9                       470     470      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-1                     510     510      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-10                    590     590      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-11                    550     550      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-12                    570     570      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-13                    550     550      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-14                    549     549      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-15                    580     580      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-16                    560     560      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-17                    560     560      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-18                    550     550      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-19                    560     560      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-2                     570     570      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-20                    560     560      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-21                    569     569      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-22                    600     600      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-23                    570     570      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-24                    570     570      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-25                    570     570      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-3                     559     559      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-4                     570     570      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-5                     519     519      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-6                     499     499      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-7                     570     570      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-8                     580     580      0       0      0      0      0      0      0
mapf-map/ht_mansion_n-even-9                     580     580      0       0      0      0      0      0      0
mapf-map/lak303d-even-1                         1040    1040      0       0      0      0      0      0      0
mapf-map/lak303d-even-10                        1050    1050      0       0      0      0      0      0      0
mapf-map/lak303d-even-11                         999     999      0       0      0      0      0      0      0
mapf-map/lak303d-even-12                         990     990      0       0      0      0      0      0      0
mapf-map/lak303d-even-13                        1060    1060      0       0      0      0      0      0      0
mapf-map/lak303d-even-14                         990     990      0       0      0      0      0      0      0
mapf-map/lak303d-even-15                        1060    1060      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
mapf-map/lak303d-even-16                        1060    1060      0       0      0      0      0      0      0
mapf-map/lak303d-even-17                        1000    1000      0       0      0      0      0      0      0
mapf-map/lak303d-even-18                         990     990      0       0      0      0      0      0      0
mapf-map/lak303d-even-19                        1010    1010      0       0      0      0      0      0      0
mapf-map/lak303d-even-2                         1028    1028      0       0      0      0      0      0      0
mapf-map/lak303d-even-20                        1070    1070      0       0      0      0      0      0      0
mapf-map/lak303d-even-21                        1000    1000      0       0      0      0      0      0      0
mapf-map/lak303d-even-22                        1058    1058      0       0      0      0      0      0      0
mapf-map/lak303d-even-23                        1039    1039      0       0      0      0      0      0      0
mapf-map/lak303d-even-24                        1010    1010      0       0      0      0      0      0      0
mapf-map/lak303d-even-25                        1060    1060      0       0      0      0      0      0      0
mapf-map/lak303d-even-3                         1020    1020      0       0      0      0      0      0      0
mapf-map/lak303d-even-4                          979     979      0       0      0      0      0      0      0
mapf-map/lak303d-even-5                         1000    1000      0       0      0      0      0      0      0
mapf-map/lak303d-even-6                         1049    1049      0       0      0      0      0      0      0
mapf-map/lak303d-even-7                          980     980      0       0      0      0      0      0      0
mapf-map/lak303d-even-8                         1070    1070      0       0      0      0      0      0      0
mapf-map/lak303d-even-9                         1040    1040      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-1              620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-10             630     630      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-11             619     619      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-12             630     630      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-13             609     609      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-14             619     619      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-15             620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-16             609     609      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-17             620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-18             630     630      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-19             560     560      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-2              620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-20             610     610      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-21             620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-22             620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-23             620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-24             620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-25             620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-3              610     610      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-4              620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-5              609     609      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-6              620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-7              620     620      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-8              600     600      0       0      0      0      0      0      0
mapf-map/lt_gallowstemplar_n-even-9              620     620      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-1                  2037    2037      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-10                 1979    1979      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-11                 1757    1757      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-12                 2130    2130      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-13                 1838    1838      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-14                 1938    1938      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-15                 2029    2029      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
mapf-map/maze-128-128-1-even-16                 1840    1840      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-17                 2076    2076      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-18                 1986    1986      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-19                 1998    1998      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-2                  1920    1920      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-20                 1657    1657      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-21                 2008    2008      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-22                 1960    1960      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-23                 1750    1750      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-24                 1739    1739      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-25                 2050    2050      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-3                  1978    1978      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-4                  1837    1837      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-5                  2048    2048      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-6                  1910    1910      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-7                  2128    2128      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-8                  2188    2188      0       0      0      0      0      0      0
mapf-map/maze-128-128-1-even-9                  1860    1860      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-1                 1070    1070      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-10                1030    1030      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-11                1010    1010      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-12                1070    1070      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-13                1069    1069      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-14                1120    1120      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-15                1060    1060      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-16                1160    1160      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-17                1140    1140      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-18                1070    1070      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-19                1139    1139      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-2                 1110    1110      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-20                1100    1100      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-21                1060    1060      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-22                1060    1060      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-23                1140    1140      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-24                 960     960      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-25                1130    1130      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-3                 1039    1039      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-4                 1030    1030      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-5                 1090    1090      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-6                 1070    1070      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-7                 1140    1140      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-8                 1090    1090      0       0      0      0      0      0      0
mapf-map/maze-128-128-10-even-9                 1090    1090      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-1                  2500    2500      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-10                 2418    2418      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-11                 2569    2569      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-12                 2750    2750      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-13                 2510    2510      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-14                 2729    2729      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-15                 2507    2507      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
mapf-map/maze-128-128-2-even-16                 2768    2768      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-17                 2500    2500      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-18                 2640    2640      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-19                 2279    2279      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-2                  2618    2618      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-20                 2710    2710      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-21                 2700    2700      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-22                 2670    2670      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-23                 2609    2609      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-24                 2590    2590      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-25                 2650    2650      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-3                  2920    2920      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-4                  2420    2420      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-5                  2570    2570      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-6                  2900    2900      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-7                  2549    2549      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-8                  2360    2360      0       0      0      0      0      0      0
mapf-map/maze-128-128-2-even-9                  2239    2239      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-1                     230     230      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-10                    259     259      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-11                    239     239      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-12                    250     250      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-13                    248     248      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-14                    209     209      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-15                    250     250      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-16                    280     280      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-17                    250     250      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-18                    260     260      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-19                    249     249      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-2                     229     229      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-20                    280     280      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-21                    209     209      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-22                    190     190      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-23                    210     210      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-24                    260     260      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-25                    210     210      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-3                     219     219      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-4                     249     249      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-5                     189     189      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-6                     270     270      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-7                     230     230      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-8                     210     210      0       0      0      0      0      0      0
mapf-map/maze-32-32-2-even-9                     270     270      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-1                     199     199      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-10                    199     199      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-11                    209     209      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-12                    209     209      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-13                    210     210      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-14                    210     210      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-15                    210     210      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
mapf-map/maze-32-32-4-even-16                    209     209      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-17                    210     210      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-18                    210     210      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-19                    210     210      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-2                     199     199      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-20                    210     210      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-21                    200     200      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-22                    190     190      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-23                    199     199      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-24                    209     209      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-25                    210     210      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-3                     199     199      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-4                     200     200      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-5                     200     200      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-6                     190     190      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-7                     200     200      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-8                     200     200      0       0      0      0      0      0      0
mapf-map/maze-32-32-4-even-9                     199     199      0       0      0      0      0      0      0
mapf-map/orz900d-even-1                         6820    6820      0       0      0      0      0      0      0
mapf-map/orz900d-even-10                        6750    6750      0       0      0      0      0      0      0
mapf-map/orz900d-even-11                        6700    6700      0       0      0      0      0      0      0
mapf-map/orz900d-even-12                        6520    6520      0       0      0      0      0      0      0
mapf-map/orz900d-even-13                        5229    5229      0       0      0      0      0      0      0
mapf-map/orz900d-even-14                        6170    6170      0       0      0      0      0      0      0
mapf-map/orz900d-even-15                        5849    5849      0       0      0      0      0      0      0
mapf-map/orz900d-even-16                        6380    6380      0       0      0      0      0      0      0
mapf-map/orz900d-even-17                        7070    7070      0       0      0      0      0      0      0
mapf-map/orz900d-even-18                        6850    6850      0       0      0      0      0      0      0
mapf-map/orz900d-even-19                        6420    6420      0       0      0      0      0      0      0
mapf-map/orz900d-even-2                         6370    6370      0       0      0      0      0      0      0
mapf-map/orz900d-even-20                        6689    6689      0       0      0      0      0      0      0
mapf-map/orz900d-even-21                        6360    6360      0       0      0      0      0      0      0
mapf-map/orz900d-even-22                        6810    6810      0       0      0      0      0      0      0
mapf-map/orz900d-even-23                        6820    6820      0       0      0      0      0      0      0
mapf-map/orz900d-even-24                        6800    6800      0       0      0      0      0      0      0
mapf-map/orz900d-even-25                        6680    6680      0       0      0      0      0      0      0
mapf-map/orz900d-even-3                         5760    5760      0       0      0      0      0      0      0
mapf-map/orz900d-even-4                         6409    6409      0       0      0      0      0      0      0
mapf-map/orz900d-even-5                         6640    6640      0       0      0      0      0      0      0
mapf-map/orz900d-even-6                         6670    6670      0       0      0      0      0      0      0
mapf-map/orz900d-even-7                         5390    5390      0       0      0      0      0      0      0
mapf-map/orz900d-even-8                         6360    6360      0       0      0      0      0      0      0
mapf-map/orz900d-even-9                         6549    6549      0       0      0      0      0      0      0
mapf-map/ost003d-even-1                          810     810      0       0      0      0      0      0      0
mapf-map/ost003d-even-10                         800     800      0       0      0      0      0      0      0
mapf-map/ost003d-even-11                         850     850      0       0      0      0      0      0      0
mapf-map/ost003d-even-12                         830     830      0       0      0      0      0      0      0
mapf-map/ost003d-even-13                         830     830      0       0      0      0      0      0      0
mapf-map/ost003d-even-14                         830     830      0       0      0      0      0      0      0
mapf-map/ost003d-even-15                         830     830      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
mapf-map/ost003d-even-16                         840     840      0       0      0      0      0      0      0
mapf-map/ost003d-even-17                         830     830      0       0      0      0      0      0      0
mapf-map/ost003d-even-18                         820     820      0       0      0      0      0      0      0
mapf-map/ost003d-even-19                         830     830      0       0      0      0      0      0      0
mapf-map/ost003d-even-2                          819     819      0       0      0      0      0      0      0
mapf-map/ost003d-even-20                         720     720      0       0      0      0      0      0      0
mapf-map/ost003d-even-21                         830     830      0       0      0      0      0      0      0
mapf-map/ost003d-even-22                         819     819      0       0      0      0      0      0      0
mapf-map/ost003d-even-23                         819     819      0       0      0      0      0      0      0
mapf-map/ost003d-even-24                         810     810      0       0      0      0      0      0      0
mapf-map/ost003d-even-25                         820     820      0       0      0      0      0      0      0
mapf-map/ost003d-even-3                          820     820      0       0      0      0      0      0      0
mapf-map/ost003d-even-4                          810     810      0       0      0      0      0      0      0
mapf-map/ost003d-even-5                          830     830      0       0      0      0      0      0      0
mapf-map/ost003d-even-6                          820     820      0       0      0      0      0      0      0
mapf-map/ost003d-even-7                          810     810      0       0      0      0      0      0      0
mapf-map/ost003d-even-8                          850     850      0       0      0      0      0      0      0
mapf-map/ost003d-even-9                          799     799      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-1                     1030    1030      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-10                    1040    1040      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-11                    1069    1069      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-12                    1070    1070      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-13                    1050    1050      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-14                    1090    1090      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-15                    1080    1080      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-16                    1030    1030      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-17                    1050    1050      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-18                    1030    1030      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-19                    1029    1029      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-2                     1020    1020      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-20                    1049    1049      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-21                    1070    1070      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-22                    1080    1080      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-23                    1070    1070      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-24                    1029    1029      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-25                    1040    1040      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-3                     1060    1060      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-4                     1069    1069      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-5                     1100    1100      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-6                     1090    1090      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-7                     1010    1010      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-8                     1050    1050      0       0      0      0      0      0      0
mapf-map/Paris_1_256-even-9                     1079    1079      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-1                   90      90      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-10                  89      89      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-11                 100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-12                 110     110      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-13                 100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-14                 100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-15                 100     100      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
mapf-map/random-32-32-10-even-16                 109     109      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-17                 100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-18                 109     109      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-19                 100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-2                  110     110      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-20                 100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-21                 100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-22                 110     110      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-23                 100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-24                 100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-25                 100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-3                  110     110      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-4                  110     110      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-5                  100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-6                  100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-7                  100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-8                   99      99      0       0      0      0      0      0      0
mapf-map/random-32-32-10-even-9                  109     109      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-1                  100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-10                  99      99      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-11                 110     110      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-12                 109     109      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-13                 108     108      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-14                 110     110      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-15                 109     109      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-16                 110     110      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-17                 109     109      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-18                 109     109      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-19                 109     109      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-2                  100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-20                 110     110      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-21                 109     109      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-22                 109     109      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-23                 110     110      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-24                 109     109      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-25                 110     110      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-3                  100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-4                   99      99      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-5                  100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-6                  100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-7                  100     100      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-8                   99      99      0       0      0      0      0      0      0
mapf-map/random-32-32-20-even-9                   99      99      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-1                  199     199      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-10                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-11                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-12                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-13                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-14                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-15                 210     210      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
mapf-map/random-64-64-10-even-16                 200     200      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-17                 200     200      0       0      0      0      0      0      0
